overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,vote
3.0,True,"08 28, 2016",A11T979P93GJMZ,0763855553,Jim Dinsmore,"It worked fine for one computer! when it came time to do the other PC, the key code had been thrown away by my wife who did not realize there was a critical # on that scrap of paper. So I still do mot have use of my PC that I prefer becausecannot install. Still have the disc, just no code!",It worked fine for one computer,
5.0,True,"08 25, 2016",A32MA3S8NH50MC,0763855553,Nancy Peacock,I don't used this my grandson does and he loves it.,Five Stars,
2.0,False,"08 25, 2016",A1V37CXJZCMSA0,0763855553,saulb,"We installed 365 about 6 months ago and it comes with some perks, the major one is accessibility. I can access it anywhere. The other perk is storage.
There are also many complaints. There remains many bugs to be worked out of the system. It does not automatically send reminders for calendar appointment (this is a big problem). You will need to manually set reminders for each appointment. If you make changes to an email attachment you will need to save it to your computer prior to sending it (you can first forward the attachment and then make changes prior to sending). When it updates, it often messes with your defaults, so you will need to reset your defaults. It is slow to operate on many days.
I hope they get the bugs fixed soon...",365 still has bugs that need worked out,
5.0,True,"08 19, 2016",A1N7GDU53M4HGO,0763855553,Robert Hicks,Great product. As expected,Five Stars,
5.0,True,"08 18, 2016",A2FU6HP81I7FCX,0763855553,Eric Pickett,worked great,worked great,2
4.0,True,"08 11, 2016",A2RWZOCT8A2LOC,0763855553,RB,WORKS FINE.,Four Stars,
3.0,True,"08 10, 2016",A1QM4E3V0T3TW1,0763855553,"Col Art Loughry, USMC","Useful once you want cloud and some toher stuuf, but lacks any help in getting started.","Good Product, Not very helpful for getting started.",
5.0,True,"08 6, 2016",A886TH9DBZ4UM,0763855553,Bobs,Any price is too high for Microsoft Office.,It's Office 365. It should be cheaper.,
1.0,True,"08 5, 2016",A1OFEHLQEPG0LW,0763855553,Amazon Customer,"Amazon suggested this item when I bought a new ASUS. Only problem, this is 32-bit and the ASUS is 64-bit. I had to return it and now won't benefit from adding it on to the comp, thus reducing the price. Thanks for nothing, Amazon (and Microsoft for being difficult; seriously, Windows 10 is the worst).","It's 32-bit. Not 64-bit, but Amazon doesn't care. Because MONEY, MONEY, MONEY.",3
4.0,True,"08 4, 2016",A1GB48JUXTA013,0763855553,N B Johnson III,perfect,Four Stars,
1.0,True,"07 31, 2016",AJMIFVKUI3W1X,0763855553,Amazon Customer,"The product didn't work I had to call Microsoft  and they installed for me and it cost 400 something dollars so I can amazon sell it for cheaper unless the product is fake and people are begin con out of there money, rating sucky",Fake product,
3.0,True,"07 27, 2016",ALDHBANBCHL19,0763855553,cas101,Wish the licence would last longer than just one year. $100 every year seems a bit ridiculous considering a few years ago you could get Office 2010 Home for around $120 (though that only included a licence for a single PC).,Works fine. 100$ a year seems a bit ridiculous though...,
4.0,True,"07 23, 2016",A2YPDNX1ALRGQO,0763855553,Peer,Installation was more difficult than it needed to be.,Microsoft not user friendly,
1.0,False,"07 22, 2016",AVV0S45TLSS5W,0763855553,Wordfoundry,"Further problems with Microsoft 365 Word. Do not try to write macros. Macros in earlier versions of Word work fine. For some reason macros for earlier versions do not work, and if you write a macro that has anything to do with Find/Replace, it will not behave in a similar fashion to earlier versions. This is partly because the people who designed 365 assume users of no particular skill, who are content to use Word just the way it comes out of the box. In other words, Word 365 is more automated, less kindly about those who want to tailor it to do specialized functions. I'm sure that people who are conversant in Visual Basic will have better luck. I am not, and will go back to an earlier version of Word (Everything up to 2010 worked perfectly.)

Again (check below for more), there is little I can discover in Word 365 that warrants a subscription. That you are renting it year by year, from my point of view, is just another Microsoft scam.

I would strongly recommend anyone who has used earlier versions of Office (probably up to 2007 for PC) to stick with the older versions. Although I am still in the free trial period, I find Office 365 Word the most bloated, difficult to use, counterintuitive program of any writing program I have ever used. I think what the designers had in mind was the ultimate ""automated"" program possible--imagine a car with swerve control, automatic parallel parking, object detection, automatic braking. That is what 365 Word is. The ribbon by itself hoards the screen. Though retractable, you will not easily be very productive as you will be spending most of your time searching for the functions that, as far as I know were available in the classic menu in the version previous to 2010. The program is so fully automated that it is human proof. There might be workarounds, but I have as of yet been able to work with its newly designed ""styles"" which they splash across the screen as if, writing were nothing more than prettifying your page. My sense is that the programmers are ""peachy proud"" of all the new features they have built into this mayhem.  You can, of course, after you pay Microsoft for your annual prescription, buy downloadable ""classic menu"" software--that too will cost you, and then, you can buy book, reference books that you can read late into the night.  My question would be why would anyone put money out for a program that is as difficult as learning a new language. And why would a user of  Word all the way back to the '97 version have to dedicated so very much time to relearning what is meant to perform the simple function of writing.
Perhaps you have the time. I'm going back to the 2003 version.

I have since added the classical menu, courtesy of [...] I am still in the 15 day free trial period, but the classical drop-down menu does improve the ease of use of Word 365. The Classical Menu software even has a couple of functions that are not listed in the ribbon menu. I have updated my rating for 365 to two stars. Still a difficult program for us long time users who used to enjoy the transparency of the older versions.

Aug 1. Update. Again, I would warn the user of earlier versions to expect the unexpected. Since I last updated this review, two strange factors  have occurred. First, Word 365 stripped out macros I wrote in my desktop (I followed instructions, went to options/trust/and enabled all macros). It worked on my laptop but not my desktop. Second, for reasons unknown to me, suddenly Word 365 started saving my docx in 365 format and not 93-97. More strange, if you go to your folders from 365, it won't show anything but your 365 formats. This is not true if you go to your microsoft windows view.
Also, I wish to note, that Word, if like me, you have Windows 7 and only 8 gig ram, 365 programs are as slow as molasses in Vermont in the dead of winter.
Adding to its slowness is a splash page inbetween what used to be the relatively simple operation of saving your file. First you have to go to a file screen, then to save or save as or browse, or, etc. The file splash screen is  more aesthetic than functional and again shows the programmers of 365 to be more interested in ""pretty"" over ""efficient.""
I do not think overpriced 365 will last. Libra Office, which I had thought lacked a decent outline format (like Word) now has one, and even an add-on program, Organum.

I am  probably trying the patience of anyone who wants to take in a simple thumbs up or thumbs down. Another defect I discovered in Office Word 365 is that there is no option to create a backup copy of your documents with a ""save."" You can use Options, Advanced to save a backup copy, but it saves your file in the ""Roaming"" folder (if your hard drive goes, your backup goes). Of course, you can use the Cloud, but that too is a separate operation. As with the Classic Menus, you have to buy a special software program if you want to streamline your save procedure.
This is the deal Microsoft made with the devil. Pay us the subscription cost for our bloated program. If you want our program to work for you, well, you''ll have to buy add-on programs.",I would strongly recommend anyone who has used earlier versions of Office (probably ...,2
1.0,True,"07 21, 2016",A2BW9BGFQ4RLTU,0763855553,Ranger Ron and Cheese head Joan,"Code was invalid per Microsoft, Amazon is refunding because they do not have replacement in stock.",One Star,
4.0,True,"07 20, 2016",AQSPP47W4LZEI,0763855553,Amazon Customer,"The extra cloud storage makes this worth the purchase. Kinda bummed though that you know have to ""lease"" Office from year to year",The extra cloud storage makes this worth the purchase.,
3.0,True,"07 18, 2016",A9DV0AACE7NLL,0763855553,mike,"Now I have a yearly update I have to buy or they turn it off. Would be great for a buisness but for personal use on home computers just to much
to expect a yearly fee.",Would be great for a buisness but for personal use on home ...,
5.0,True,"07 18, 2016",A1GMIDSHRS40YD,0763855553,chuck h.,Fast and as described.,Five Stars,
2.0,True,"07 18, 2016",A3HDMS391CBL57,0763855553,Selina Jayne-Dornan,It was easy to load but i thought it was for a year.  Once it got here it said 6 months.,It was easy to load but i thought it was for a ...,2
1.0,True,"07 15, 2016",A2TAX7MHZ18DRY,0763855553,Amazon Customer,The sticker on this product did not come off the package and it was useless,Bad product,
5.0,True,"07 15, 2016",A30VEUMSW77PY9,0763855553,John M Hummel,I had my IT guy install all the software on our new Surface Pro 4s so I can't speak to that. The conversion of old files was easy for me. I don't know how the $$$costs will compare when the first year license expires. This will be our first experience with not using the same version of Office for 4 or more years between upgrades.,So Far So Good,
3.0,True,"07 15, 2016",A3EYA775JIHSIW,0763855553,Max,"Meh. I don't think it is much better than Office 2007. In some ways, it isn't better.",I don't think it is much better than Office 2007,
5.0,True,"07 13, 2016",A35M11EW264Q6V,0763855553,redmane,"Worked great, saved $20, will buy again.",Five Stars,
5.0,True,"07 13, 2016",A1Z2DYFN1XZCD2,0763855553,Ralph,A good deal for the five PCs I've loaded it on.  I'm using more of the features and enjoying them more.,A good deal for the five PCs I've loaded it on,
3.0,True,"07 12, 2016",A1WQ9YZA7756YS,0763855553,wc,Love the light weight and overall sleek look as well as the screen. The processing speed is average. The chief complaint is the location of the power button - I constantly hit it accidentally when trying to hit delete. Maybe the keyboard layout is to meant to imitate MacBooks but it is super annoying. Would recommend designing a power button that needs more force to press down or just place it elsewhere on the machine. Also not a fan of the Mac style mouse pad... would rather have actual right and left mouse buttons but getting used to it.,Love the light weight and overall sleek look as well ...,
5.0,True,"07 9, 2016",A3LJGQH3BQBPAY,0763855553,Deborah Hackenberger,This was a great deal and keeps Microsoft from auto deducting payment from my accounts.,Five Stars,
